left_hip_pitch,left_hip_roll,left_hip_yaw,left_knee,left_ankle_pitch,left_ankle_roll,right_hip_pitch,right_hip_roll,right_hip_yaw,right_knee,right_ankle_pitch,right_ankle_roll
-0.4025465867185425,-0.0251599841316814,-0.1347193969413354,0.9243294245356000,-0.5240000000000000,-0.0007675407443431,-0.3950449778225305,0.0241668087947488,0.1323255364513253,0.8853340504562548,-0.5120089977715995,0.0008526652992730
-0.4195384568338619,-0.0273539004177712,-0.1401247517433069,0.9411749065059772,-0.5240000000000000,-0.0008044187562283,-0.3856246526702687,0.0230105197351308,0.1293061498927219,0.8827664745893153,-0.5184417895666864,0.0008334254201972
-0.4374402759256645,-0.0297626915669450,-0.1457811716319382,0.9588125983249807,-0.5240000000000000,-0.0008441549555710,-0.3765407472181439,0.0219223769032862,0.1263850439996007,0.8797280900535258,-0.5240000000000000,0.0008143029212882
-0.4561891795266296,-0.0323918536114508,-0.1516612109521430,0.9771554899773329,-0.5240000000000000,-0.0008868085075940,-0.3653404227372357,0.0206209399139419,0.1227707966904565,0.8702927880690211,-0.5240000000000000,0.0007830162448469
-0.4757134780788108,-0.0352455789365190,-0.1577343847959842,0.9961116882877399,-0.5240000000000000,-0.0009322557222885,-0.3548443912178744,0.0194372459659911,0.1193716757128458,0.8614019554308844,-0.5240000000000000,0.0007538764254561
-0.4959276128002457,-0.0383241409491912,-0.1639659796258831,1.0155721641928741,-0.5240000000000000,-0.0009804144647985,-0.3450474284737050,0.0183637990848545,0.1161886665181089,0.8530614839514253,-0.5240000000000000,0.0007268309587045
-0.5167344307332515,-0.0416241348785260,-0.1703180226684760,1.0354161427659769,-0.5240000000000000,-0.0010311613152918,-0.3359386519853191,0.0173930171416971,0.1132206042351681,0.8452713745265124,-0.5240000000000000,0.0007018148913067
-0.5380260284151288,-0.0451380713452280,-0.1767498738888733,1.0555124309528654,-0.5240000000000000,-0.0010843299355864,-0.3275021857222969,0.0165173679497742,0.1104643949539242,0.8380262924331333,-0.5240000000000000,0.0006787529628917
-0.5596848598744969,-0.0488540625052622,-0.1832189214011679,1.0757210310856935,-0.5240000000000000,-0.0011397105404959,-0.3197178626363700,0.0157294810465807,0.1079152571279461,0.8313161849919380,-0.5240000000000000,0.0006575617072656
-0.5815850829437100,-0.0527556247789706,-0.1896813557255217,1.0958949943486349,-0.5240000000000000,-0.0011970506080577,-0.3125619422140667,0.0150222361105236,0.1055669736535857,0.8251269366512930,-0.5240000000000000,0.0006381514656476
-0.6035941079574055,-0.0568216176559561,-0.1960929925033755,1.1158824582119555,-0.5240000000000000,-0.0012560569201494,-0.3060078224776027,0.0143888297681100,0.1034121460280914,0.8194410382276267,-0.5240000000000000,0.0006204282732957
-0.6255743052698506,-0.0610263318722013,-0.2024101094137234,1.1355288053746435,-0.5240000000000000,-0.0013163989743480,-0.3000267283291473,0.0138228230737231,0.1014424430568027,0.8142382494269891,-0.5240000000000000,0.0006042955897450
-0.6473848228089695,-0.0653397327674004,-0.2085902614207908,1.1546788788929383,-0.5240000000000000,-0.0013777137503675,-0.2945883609556424,0.0133181722193208,0.0996488377758716,0.8094962366485580,-0.5240000000000000,0.0005896558512223
-0.6688834620111492,-0.0697278563554242,-0.2145930392541930,1.1731791885336840,-0.5240000000000000,-0.0014396117513742,-0.2896614959758596,0.0128692450984164,0.0980218275013582,0.8051911712107194,-0.5240000000000000,0.0005764118313625
